Date,base,weather,econ,dist,price,promotion,m_wow_tv,m_wow_olv,m_wow_social,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,comp,model
2024-03-26,1231605.863173008,7629.981335950941,108872.48471497139,1404.7335301943713,0.0,0.0,5.103406286326437e-20,2.9622162115441163e-29,-1.311209628329735e-44,8.108861735335125e-12,22924.028019234876,14.177564237395597,16965.943998069466,-14518.627507124176,1374898.5848285423
2024-04-02,1233065.583981093,31120.68945266342,113027.9230628711,0.0,0.0,0.0,3.5723844004285056e-20,1.7773297269264697e-29,-6.556048141648675e-45,5.6762032147345875e-12,16046.819613464413,9.924294966176916,13412.099717229266,-9410.15594563877,1397272.8841766492
2024-04-09,1233065.583981093,20578.564151945895,113027.9230628711,0.0,0.0,0.0,2.5006690802999535e-20,1.066397836155882e-29,-3.2780240708243377e-45,3.973342250314211e-12,11232.77372942509,6.947006476323841,6730.201695560157,-16233.480456549201,1368408.5131708228
2024-04-16,1201937.2933827261,49237.01273856689,113027.9230628711,0.0,0.0,0.0,1.7504683562099674e-20,6.398387016935291e-30,-1.6390120354121688e-45,2.7813395752199477e-12,7862.9416105975615,4.862904533426689,2692.080678224063,-24377.695945252795,1350384.4184322665
2024-04-23,1227268.7009495175,32617.654670698343,113027.9230628711,0.0,0.0,0.0,1.225327849346977e-20,3.8390322101611745e-30,-8.195060177060844e-46,1.9469377026539634e-12,5504.059127418293,3.404033173398682,1076.8322712896252,-20961.520476546906,1358537.0536384212
2024-04-30,1243146.7514903299,8463.184844617383,113027.9230628711,0.0,0.0,0.0,8.577294945428838e-21,2.3034193260967045e-30,-4.097530088530422e-46,1.3628563918577743e-12,3852.841389192805,2.3828232213790774,430.7329085158501,-23095.0375181253,1345828.7790006232
2024-05-07,1243146.7514903299,10229.499859981684,113027.9230628711,0.0,0.0,0.0,6.004106461800187e-21,1.3820515956580226e-30,-2.048765044265211e-46,9.53999474300442e-13,2696.988972434963,1.667976254965354,172.29316340634006,-31046.698062541007,1338228.4264627383
2024-05-14,1243146.7514903299,2635.850176249557,113027.9230628711,0.0,0.0,32758.013907246874,4.20287452326013e-21,8.292309573948135e-31,-1.0243825221326055e-46,6.677996320103094e-13,1887.8922807044744,1.1675833784757477,68.91726536253603,-35313.766336471395,1358212.7494296718
2024-05-21,1268478.1590571213,-4006.9177423665465,113027.9230628711,0.0,0.0,57326.52433768203,2.942012166282091e-21,4.975385744368882e-31,-5.121912610663028e-47,4.674597424072165e-13,1321.5245964931319,0.8173083649330234,6603.796229852305,-33368.69150863323,1409383.1353413851
2024-05-28,1162896.8366997503,19856.61560879367,113027.9230628711,0.0,0.0,57326.52433768203,2.0594085163974635e-21,2.985231446621329e-31,-2.560956305331514e-47,3.272218196850516e-13,6576.576475687752,0.5721158554531164,10889.181039408291,-15618.952522457006,1354955.2768175916
2024-06-04,1159630.9738182537,-25726.623885723067,113027.9230628711,0.0,0.0,57326.52433768203,1.4415859614782243e-21,1.7911388679727976e-31,-1.280478152665757e-47,2.290552737795361e-13,8862.087239840172,0.4004810988171814,16723.5591196629,-25311.58151807334,1304533.262655612
2024-06-11,1159630.9738182537,-25152.366903725015,113027.9230628711,0.0,0.0,24568.510430435155,1.0091101730347568e-21,1.0746833207836785e-31,-6.402390763328785e-48,1.6033869164567525e-13,10130.919478624166,0.280336769172027,20388.218119244506,-14367.300445207715,1288227.1578972652
2024-06-18,1184962.3813850451,-19285.509026587624,113027.9230628711,0.0,0.0,0.0,7.063771211243298e-22,6.44809992470207e-32,-3.201195381664392e-48,1.1223708415197266e-13,8463.381683132298,0.1962357384204189,19345.812275869404,-15828.707471647936,1290685.4781444205
2024-06-25,1159630.9738182537,25246.50671947139,113027.9230628711,0.0,0.0,0.0,4.944639847870308e-22,3.868859954821242e-32,-1.600597690832196e-48,7.856595890638085e-14,5924.367178192609,0.1373650168942932,7738.324910347764,-18274.59040071957,1293293.642653434
2024-07-02,1159630.9738182537,-10401.254146357254,113027.9230628711,0.0,0.0,0.0,3.461247893509216e-22,2.3213159728927448e-32,-8.00298845416098e-49,5.499617123446659e-14,4147.057024734825,0.09615551182600524,3095.3299641391054,-16142.426130940079,1253357.6997482132
2024-07-09,1159630.9738182537,-4627.5596853689285,113027.9230628711,0.0,0.0,0.0,2.4228735254564507e-22,1.392789583735647e-32,-4.00149422708049e-49,3.8497319864126613e-14,2902.9399173143775,0.06730885827820367,1238.1319856556422,-69872.83629584087,1202299.6401117435
2024-07-16,1159630.9738182537,-25464.349577527704,113027.9230628711,0.0,0.0,0.0,1.6960114678195156e-22,8.356737502413881e-33,-2.000747113540245e-49,2.694812390488863e-14,2032.0579421200641,0.04711620079474257,495.2527942622569,-45838.144181502255,1203883.760974678
2024-07-23,1184962.3813850451,17945.409168363498,113027.9230628711,0.0,0.0,0.0,1.1872080274736608e-22,5.014042501448328e-33,-1.0003735567701226e-49,1.886368673342204e-14,1422.4405594840448,0.032981340556319794,198.10111770490278,-27827.742772050136,1289728.5455027593
2024-07-30,1159630.9738182537,-1813.7704649174266,113027.9230628711,0.0,0.0,0.0,8.310456192315625e-23,3.0084255008689968e-33,-5.001867783850613e-50,1.3204580713395427e-14,995.7083916388312,0.023086938389423856,79.24044708196111,-17266.6167973235,1254653.4815445428
2024-08-06,1159630.9738182537,-17165.24227453252,113027.9230628711,0.0,0.0,0.0,5.817319334620938e-23,1.8050553005213982e-33,-2.5009338919253064e-50,9.243206499376797e-15,696.9958741471819,0.016160856872596698,31.696178832784447,-55518.35452589631,1200704.008294533
2024-08-13,1159630.9738182537,-281.0536156349608,113027.9230628711,0.0,0.0,0.0,4.072123534234656e-23,1.0830331803128389e-33,-1.2504669459626532e-50,6.4702445495637575e-15,487.8971119030273,0.011312599810817687,12.678471533113779,-24377.695945252795,1248500.7342162726
2024-08-20,1184962.3813850451,-31339.12132811846,113027.9230628711,0.0,0.0,110560.1077071196,2.8504864739642593e-23,6.498199081877032e-34,-6.252334729813266e-51,4.52917118469463e-15,341.5279783321191,0.00791881986757238,5.071388613245512,-20961.520476546906,1356596.3776361353
2024-08-27,1173098.3728582035,24174.66074365023,113027.9230628711,0.0,0.0,110560.1077071196,1.9953405317749814e-23,3.898919449126219e-34,-3.126167364906633e-51,3.170419829286241e-15,239.06958483248332,0.005543173907300665,2.028555445298205,-25311.58151807334,1395790.5865372228
2024-09-03,1191054.9049114697,-16089.785640128845,113027.9230628711,0.0,0.0,110560.1077071196,1.3967383722424867e-23,2.3393516694757313e-34,-1.5630836824533165e-51,2.219293880500369e-15,167.34870938273832,0.0038802217351104652,0.811422178119282,0.0,1398721.314053114
2024-09-10,1191054.9049114697,-3561.7203446825765,113027.9230628711,0.0,0.0,110560.1077071196,9.777168605697407e-24,1.4036110016854386e-34,-7.815418412266583e-52,1.553505716350258e-15,117.14409656791682,0.0027161552145773256,0.3245688712477128,0.0,1411198.6867183722
2024-09-17,1191054.9049114697,-4587.520200996423,113027.9230628711,0.0,0.0,110560.1077071196,6.844018023988186e-24,8.421666010112632e-35,-3.907709206133291e-52,1.0874540014451806e-15,82.00086759754177,0.0019013086502041277,0.12982754849908512,0.0,1410137.5480769183
2024-09-24,1224951.4395160824,-36545.8136689493,113027.9230628711,0.0,0.0,47458.95127929331,4.79081261679173e-24,5.052999606067579e-35,-1.9538546030666457e-52,7.612178010116262e-16,57.40060731827923,0.0013309160551428893,0.05193101939963405,0.0,1348949.9540585512
2024-10-01,1251010.794176221,12315.18973503977,113027.9230628711,0.0,0.0,0.0,3.3535688317542106e-24,3.031799763640547e-35,-9.769273015333228e-53,5.328524607081384e-16,40.180425122795455,0.0009316412386000225,0.02077240775985362,0.0,1376394.1091033036
2024-10-08,1251010.794176221,21856.475090259588,113027.9230628711,0.0,0.0,0.0,2.347498182227947e-24,1.819079858184328e-35,-4.884636507666614e-53,3.7299672249569686e-16,28.126297585956817,0.0006521488670200158,0.008308963103941448,0.0,1385923.3275880497
2024-10-15,1251010.794176221,1172.3849864452989,113027.9230628711,0.0,0.0,0.0,1.643248727559563e-24,1.0914479149105968e-35,-2.442318253833307e-53,2.610977057469878e-16,19.68840831016977,0.00045650420691401104,0.0033235852415765795,0.0,1365230.794413937
2024-10-22,1265473.862139089,10295.288567721469,113027.9230628711,0.0,0.0,0.0,1.1502741092916938e-24,6.54868748946358e-36,-1.2211591269166535e-53,1.8276839402289142e-16,13.781885817118837,0.0003195529448398077,0.0013294340966306319,0.0,1388810.8573044857
2024-10-29,1276829.486344818,-2946.0150536383117,113027.9230628711,0.0,0.0,0.0,8.051918765041857e-25,3.929212493678148e-36,-6.105795634583268e-54,1.27937875816024e-16,9.647320071983186,0.0002236870613878654,0.0005317736386522528,0.0,1386921.0424295836
2024-11-05,1287156.9632122573,-17861.801984021375,113027.9230628711,0.0,0.0,0.0,5.636343135529299e-25,2.357527496206889e-36,-3.052897817291634e-54,8.955651307121679e-17,6.753124050388229,0.00015658094297150575,0.00021270945546090114,0.0,1382329.8377844477
2024-11-12,1287156.9632122573,1608.8736780338522,113027.9230628711,0.0,0.0,0.0,3.945440194870509e-25,1.4145164977241333e-36,-1.526448908645817e-54,6.268955914985175e-17,4.72718683527176,0.00010960666008005403,8.508378218436047e-05,0.0,1401798.487334688
2024-11-19,1312488.3707790487,-3234.3940728283064,113027.9230628711,0.0,0.0,0.0,2.761808136409356e-25,8.4870989863448e-37,-7.632244543229085e-55,4.388269140489622e-17,3.309030784690232,7.67246620560378e-05,3.403351287374419e-05,0.0,1422285.2089106345
2024-11-26,1158955.553522029,-24587.523851916172,113027.9230628711,0.0,0.0,0.0,1.933265695486549e-25,5.09225939180688e-37,-3.816122271614542e-55,3.071788398342735e-17,2.316321549283162,5.370726343922647e-05,1.3613405149497676e-05,0.0,1247398.2691218539
2024-12-03,988020.3406017238,-1648.8032883999251,113027.9230628711,0.0,0.0,0.0,1.3532859868405841e-25,3.0553556350841274e-37,-1.908061135807271e-55,2.150251878839915e-17,1.6214250844982132,3.759508440745852e-05,5.445362059799071e-06,0.0,1099401.08184432
2024-12-10,988020.3406017238,-2295.2316722115474,113027.9230628711,0.0,0.0,0.0,9.473001907884089e-26,1.8332133810504762e-37,-9.540305679036356e-56,1.5051763151879402e-17,1.1349975591487491,2.6316559085220967e-05,2.1781448239196283e-06,0.0,1098754.1670184373
2024-12-17,988020.3406017238,-12000.881970447866,113027.9230628711,0.0,0.0,0.0,6.631101335518861e-26,1.0999280286302857e-37,-4.770152839518178e-56,1.0536234206315581e-17,0.7944982914041243,1.8421591359654677e-05,8.712579295678515e-07,0.0,1089048.176211731
2024-12-24,739179.9715011413,-3528.878617087525,113027.9230628711,0.0,0.0,0.0,4.6417709348632023e-26,6.599568171781714e-38,-2.385076419759089e-56,7.375363944420906e-18,0.556148803982887,1.2895113951758273e-05,3.4850317182714064e-07,0.0,848679.5721089726
