Date,svol_xf,margin_xf,c,d_jan,d_feb,d_mar,d_apr,d_may,d_jun,d_jul,d_aug,d_sep,d_oct,d_nov,d_dec,school_easter,school_holidays,school_ht_feb,school_ht_may,school_ht_oct,school_summer,school_xmas,payday_25,payday_lf,bh_aug,bh_boxd,bh_easter,bh_eastmon,bh_goodfri,bh_lastmay,bh_mayday,bh_ny,bh_xmas,day_fathers,day_mothers,day_valentine,trend_2007,trend_2008,trend_2009,trend_2010,trend_2011,ww_nat_dlta_maxtemp,ww_nat_dlta_mintemp,ww_nat_dlta_rain,ww_nat_dlta_sun,ww_nat_lta_maxtemp,ww_nat_lta_mintemp,ww_nat_lta_sun,ww_nat_maxtemp,ww_nat_lta_rain,ww_nat_mintemp,ww_nat_rain,ww_nat_sun,gfk_climmajpurch,gfk_consconf,gfk_econlst12msnth,gfk_econnxt12mnths,gfk_hhlst12mnths,gfk_hhnxt12mnths,oecd_bci,oecd_cci,oecd_cp_all,oecd_cp_energy,oecd_cp_food,oecd_cp_housing,oecd_cp_nfne,oecd_cp_service,oecd_gdp,oecd_gdp_2000base,oecd_hcp_all,oecd_intrate,oecd_unemploy,rsi_nfood_val_sa,rsi_nfood_vol_sa,rsi_val_sa,rsi_vol_sa,dist_xf,price_se_xf,price_se_lor,price_se_mayb,price_se_no7,prom_tft,prom_gwp,pos_ge,pos_pps,pos_fsdu,m_wow_tv,m_wow_olv,m_wow_social,m_wow_tot,m_amaze_tv,m_amaze_outdoor,m_amaze_display,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,m_celeb_tot,xf_total,comp_lor_tot,comp_mayb_tot,comp_no7_tot,svol_xf_add,random,error
2022-08-02,606884.8880229921,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,30.9999999999999,0.0,0.0,0.164620698998856,-0.273887319513216,-0.470994684314513,0.436872565990132,19.0678467542022,11.6362250264382,4.77871187390059,19.2324674532011,2.18528040585728,11.362337706925,1.71428572154277,5.21558443989072,-26,-25,-69,-9,-18,0,96.57973,98.72248,111.4093,142.8119,122.6,113.6028,107.2911,114.4626,1394989,1108447.68537481,111.4093,3.71,7.8,101.8,110.1,109.5,108.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176265,0,289223,746830.8903984769,0.4888366080889317,-0.0013993063303453601
2022-08-09,588384.3429171575,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,31.9999999999999,0.0,0.0,0.254432631636951,0.62729676570727,-0.743800215073443,-0.836631446682912,18.7520608005442,11.4012746480017,4.74312496223322,19.0064934321812,2.16717684311393,12.0285714137089,1.42337662804049,3.90649351555031,-26,-25,-69,-9,-18,0,96.57973,98.72248,111.4093,142.8119,122.6,113.6028,107.2911,114.4626,1394989,1108447.68537481,111.4093,3.71,7.8,101.8,110.1,109.5,108.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364823,0,208783,706971.1298982031,0.8149942712773871,0.04482259513249611
2022-08-16,601489.0478106771,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,32.9999999999999,0.0,0.0,0.616960145900774,0.564467434553633,0.044336954025329,0.293630804326906,18.2336891056655,10.97709107884,4.69597960593223,18.8506492515663,2.07903963771051,11.5415585133936,2.12337659173584,4.98961041025914,-26,-25,-69,-9,-18,0,96.57973,98.72248,111.4093,142.8119,122.6,113.6028,107.2911,114.4626,1394989,1108447.68537481,111.4093,3.71,7.8,101.8,110.1,109.5,108.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112400,0,336800,710308.4541593472,0.7961152388625828,0.04139125812597303
2022-08-23,650970.2651767329,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.714285714285714,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,33.9999999999999,0.0,0.0,-0.398040137863383,0.197009129971809,-0.0567189243882033,-0.442491810217882,18.0032349480123,10.5458479856375,4.80612820781728,17.6051948101489,1.97879684124104,10.7428571156093,1.92207791685283,4.3636363975994,-26,-25,-69,-9,-18,0,96.57973,98.72248,111.4093,142.8119,122.6,113.6028,107.2911,114.4626,1394989,1108447.68537481,111.4093,3.71,7.8,101.8,110.1,109.5,108.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141663,0,247402,751177.8542224005,0.721832697124021,0.02941472730167602
2022-08-30,587355.7016907671,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714285,0.714285714285714,0.0,0.0,0.0,0.0,0.285714285714285,0.0,0.0,0.0,0.285714285714285,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,34.9999999999999,0.0,0.0,-1.34787930778134,-0.00037827413637118,2.0554616483714,-1.47651097703395,17.8193078816869,10.3042743916563,4.70897852438329,16.4714285739056,1.85362926400936,10.30389611752,3.90909091238077,3.23246754734934,-26,-25,-69,-9,-18,0,96.57973,98.72248,111.4093,142.8119,122.6,113.6028,107.2911,114.4626,1394989,1108447.68537481,111.4093,3.71,7.8,101.8,110.1,109.5,108.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196335,0,327020,727667.6753960613,0.7815000003335824,0.03886345688737473
2022-09-06,775614.1597638159,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,36.0,0.0,0.0,0.667581138685466,-0.398177903443674,-1.20308338954398,1.62059279094444,17.3207306165072,9.94103504877789,4.45213445596704,17.9883117551927,1.81347299983683,9.54285714533421,0.610389610292849,6.07272724691149,-15,-16,-63,4,-13,5,97.33351,99.49871,111.5093,144.312,121.4,113.655,107.2911,113.6777,1394989,1108447.68537481,111.5093,3.66,7.8,102.3,110.7,109.8,108.4,0.81,9.18,10.431000000000001,8.74,9.7,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275872,174014,24347,876210.335308831,0.3219563197761418,-0.023111761649183066
2022-09-13,779108.3386284175,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,37.0,0.0,0.0,-0.665150700118835,-0.640317261026397,-1.57619140270823,-0.687786048344655,16.5846312840033,9.54161596975632,4.09557826124583,15.9194805838845,2.04502257717088,8.90129870872992,0.468831174462646,3.40779221290117,-15,-16,-63,4,-13,5,97.33351,99.49871,111.5093,144.312,121.4,113.655,107.2911,113.6777,1394989,1108447.68537481,111.5093,3.66,7.8,102.3,110.7,109.8,108.4,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266260,257843,28786,871190.8171251318,0.5333022430716648,0.004178676464415234
2022-09-20,936969.4946538118,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,38.0,0.0,0.0,0.366907427209319,-0.0985883238609928,-1.83280464825335,0.226185798387245,15.6512745470282,8.99339352609741,3.59978821589807,16.0181819742376,2.08475270027881,8.89480520223642,0.25194805202546,3.82597401428532,-15,-16,-63,4,-13,5,97.33351,99.49871,111.5093,144.312,121.4,113.655,107.2911,113.6777,1394989,1108447.68537481,111.5093,3.66,7.8,102.3,110.7,109.8,108.4,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270485.3524104732,0.0,4331.465843308999,274816.8182537822,274816.8182537822,266355,214700,22590,990640.9273031427,0.8509970953714908,0.0520359686540757
2022-09-27,863348.9673353801,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,39.0,0.0,0.0,0.529212833211458,1.1346990838121,-1.57611080053888,-0.816145672577083,14.8539040003639,8.39906718587173,3.35510672847126,15.3831168335753,2.12546145226985,9.53376626968383,0.549350651730964,2.53896105589417,-15,-16,-63,4,-13,5,97.33351,99.49871,111.5093,144.312,121.4,113.655,107.2911,113.6777,1394989,1108447.68537481,111.5093,3.66,7.8,102.3,110.7,109.8,108.4,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107703.00049368481,0.0,20829.687060849,128532.68755453381,128532.68755453381,259655,319530,187866,962340.0128594264,0.35661714927089183,-0.018375790666776397
2022-10-04,779432.5831419277,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,40.0,0.0,0.0,-0.144333297555302,-1.24981351403943,0.280391515095595,-0.275193466828162,14.0183592988291,7.79267066556634,3.10766100705591,13.8740260012738,2.46116692290204,6.54285715152691,2.74155843799764,2.83246754022774,-12,-13,-53,3,-12,6,98.07636,100.0613,111.7093,143.912,122.7,113.8333,107.491,113.9899,1394989,1108447.68537481,111.7093,3.57,7.8,103.6,112.2,110.3,108.8,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143695.50297641358,0.0,22333.17163313,166028.67460954358,166028.67460954358,327613,0,6355,917859.9857186017,0.38690077744491236,-0.014370294297952661
2022-10-11,829190.3686211061,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,41.0000000000001,0.0,0.0,0.0648258608776158,-0.374778981349521,-2.41190551817168,0.512026720119834,13.1897196110073,6.97607767564274,3.0100511989972,13.2545454718849,2.65995746982313,6.60129869429322,0.248051951651449,3.52207791911704,-12,-13,-53,3,-12,6,98.07636,100.0613,111.7093,143.912,122.7,113.8333,107.491,113.9899,1394989,1108447.68537481,111.7093,3.57,7.8,103.6,112.2,110.3,108.8,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111383.09860959677,0.0,15552.856818552,126935.95542814877,126935.95542814877,285886,0,0,973184.3773990017,0.5687869570636837,0.008664334461451251
2022-10-18,820155.9260835566,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,42.0000000000001,0.0,0.0,0.608154327037173,0.641429719475927,-0.633634230480921,-1.34584547853075,12.542495053337,6.52870019276423,2.8458454732089,13.1506493803742,2.69467320258931,7.17012991224016,2.06103897210839,1.49999999467815,-12,-13,-53,3,-12,6,98.07636,100.0613,111.7093,143.912,122.7,113.8333,107.491,113.9899,1394989,1108447.68537481,111.7093,3.57,7.8,103.6,112.2,110.3,108.8,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156901.15924367678,0.0,24843.845810840994,181745.00505451777,181745.00505451777,234686,0,0,997135.644013826,0.9167982669731639,0.0691926507426666
2022-10-25,804646.8937875775,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.714285714285714,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,43.0000000000001,0.0,0.0,3.06984284646222,3.65045958312523,-0.407978615748829,-0.786627438849817,11.7924947985359,5.90993000373215,2.70740666212546,14.8623376449981,2.7352513456728,9.56038958685738,2.32727272992397,1.92077922327564,-12,-13,-53,3,-12,6,98.07636,100.0613,111.7093,143.912,122.7,113.8333,107.491,113.9899,1394989,1108447.68537481,111.7093,3.57,7.8,103.6,112.2,110.3,108.8,0.81,9.18,10.431000000000001,8.74,9.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101868.42203347218,0.0,25388.135466308,127256.55749978017,127256.55749978017,374813,112,149511,922571.5457060045,0.7672094752174302,0.03648438922604004
2022-11-01,798314.132468087,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,44.0000000000001,0.0,0.0,-0.458823424469819,-0.0467153011719025,1.89910091182354,-0.195326599700671,11.0289532772601,5.38307891632557,2.50052140208941,10.5701298527903,2.79180817844692,5.33636361515367,4.69090909027047,2.30519480238874,-19,-17,-59,3,-14,5,98.48714,100.3609,112.0093,146.0122,123.4,113.9376,107.591,113.9777,1394989,1108447.68537481,112.0093,3.76,7.7,103.4,112.1,110.4,109.0,0.81,9.18,10.431000000000001,8.74,9.7,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30982.35194618699,16299.0,30982.35194618699,78263.70389237397,78263.70389237397,134206,186463,21248,1043949.3823238099,0.5138186011140388,0.0017322512814936328
2022-11-08,685022.7626577552,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,45.0000000000002,0.0,0.0,-0.141704055485558,-0.595189555466622,1.44898163290742,-0.671181195147043,9.96118461088368,4.43025449639526,2.2620902853788,9.81948055539812,2.60556382690181,3.83506494092863,4.05454545980924,1.59090909023176,-19,-17,-59,3,-14,5,98.48714,100.3609,112.0093,146.0122,123.4,113.9376,107.591,113.9777,1394989,1108447.68537481,112.0093,3.76,7.7,103.4,112.1,110.4,109.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19661.547053309,108725.42727272728,26304.890893959,154691.86521999526,154691.86521999526,113948,150168,23380,938823.309598757,0.7997992447024697,0.04204521845399654
2022-11-15,713604.594377246,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,46.0000000000002,0.0,0.0,2.64624836606644,2.99349127162864,1.89916587248212,0.0747763303487762,9.29401136923914,3.83248277478125,1.98496392747562,11.9402597353055,2.58005487294979,6.8259740464099,4.47922074543191,2.05974025782439,-19,-17,-59,3,-14,5,98.48714,100.3609,112.0093,146.0122,123.4,113.9376,107.591,113.9777,1394989,1108447.68537481,112.0093,3.76,7.7,103.4,112.1,110.4,109.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146482.2909090909,14236.684714829998,160718.97562392088,160718.97562392088,37524,145739,38068,973266.241827888,0.5902439000762961,0.01140862111162546
2022-11-22,728320.9943151074,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,47.0000000000002,0.0,0.0,0.365331289590663,1.80602130280499,3.1709933212586,0.0149717744949785,8.821681735817,3.45242027545317,1.768145113518,9.18701302540766,2.48614952371174,5.25844157825816,5.65714284497035,1.78311688801297,-19,-17,-59,3,-14,5,98.48714,100.3609,112.0093,146.0122,123.4,113.9376,107.591,113.9777,1394989,1108447.68537481,112.0093,3.76,7.7,103.4,112.1,110.4,109.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36401.281818181815,19565.08022504,55966.362043221816,55966.362043221816,35452,9560,50502,983872.9239106294,0.3807592571914241,-0.015174365664773579
2022-11-29,539969.132774795,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714285,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,48.0000000000002,0.0,0.0,-1.09352044264986,-1.78523953256577,2.11821375361966,-0.0549688723536469,8.4961178824034,3.15277200799392,1.69003382094574,7.40259743975354,2.36360442995956,1.36753247542814,4.48181818357922,1.63506494859209,-19,-17,-59,3,-14,5,98.48714,100.3609,112.0093,146.0122,123.4,113.9376,107.591,113.9777,1394989,1108447.68537481,112.0093,3.76,7.7,103.4,112.1,110.4,109.0,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20783.0,19528.19892545,40311.19892545,40311.19892545,229343,108254,254667,763658.8000802315,0.20532371146351192,-0.04113774196291914
2022-12-06,512175.48600619787,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,49.0000000000002,0.0,0.0,0.563324780270569,0.689213398983204,-0.97634861765218,0.317121665703413,7.71719471758844,2.45624116276585,1.69326794851792,8.28051949785901,2.31401096537764,3.14545456174906,1.33766234772545,2.01038961422133,-16,-19,-61,-6,-14,3,98.65137,100.6496,112.6094,146.2122,124.6,114.0463,108.291,115.0748,1394989,1108447.68537481,112.6094,3.89,7.7,104.7,112.4,111.7,109.6,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.0,12344.41732664,15953.41732664,15953.41732664,169010,96295,111375,686135.4054555984,0.46536326552471985,-0.0043465391366733575
2022-12-13,483875.62303181406,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,50.0000000000003,0.0,0.0,-3.00287744189777,-2.25529986657133,-0.976833374112617,0.188632574597451,7.08599432189896,1.80984532667086,1.60747132146774,4.08311688000118,2.27163856731158,-0.445454539900476,1.29480519319896,1.79610389606519,-16,-19,-61,-6,-14,3,98.65137,100.6496,112.6094,146.2122,124.6,114.0463,108.291,115.0748,1394989,1108447.68537481,112.6094,3.89,7.7,104.7,112.4,111.7,109.6,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12933.451026544,12933.451026544,12933.451026544,198853,144954,149771,652732.1254512937,0.727566952631797,0.030273549486350644
2022-12-20,262267.3330550323,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,1,1,0,1,0,0,0,0,0,0,1,0,0,0,52.1428571428574,52.2857142857146,51.0000000000003,0.0,0.0,-3.22627581771944,-4.26896872424177,0.0100996002228452,0.595944266002509,6.57822386378444,1.37286484149087,1.56119860025521,3.35194804606499,2.1535367655616,-2.8961038827509,2.16363636578445,2.15714286625772,-16,-19,-61,-6,-14,3,98.65137,100.6496,112.6094,146.2122,124.6,114.0463,108.291,115.0748,1394989,1108447.68537481,112.6094,3.89,7.7,104.7,112.4,111.7,109.6,0.81,9.18,10.431000000000001,8.74,9.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16374.299590681498,16374.299590681498,16374.299590681498,220280,101150,202435,399584.621450656,0.18938933103448286,-0.04400744402876356
2022-12-27,327609.04943951487,0.9,1,0.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.1428571428574,52.2857142857146,51.9387755102044,0.0612244897959183,0.0,-3.20913025613458,-2.71400231039027,-0.227490174940453,0.3250436229562,6.63380557059196,1.44776855131681,1.54508624601254,3.42467531445738,2.220996675704,-1.26623375907346,1.99350650076355,1.87012986896874,-16,-19,-61,-6,-14,3,98.65137,100.6496,112.6094,146.2122,124.6,114.0463,108.291,115.0748,1394989,1108447.68537481,112.6094,3.89,7.7,104.7,112.4,111.7,109.6,0.81,9.4095,10.691775,8.958499999999999,9.942499999999999,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13803.75485947,13803.75485947,13803.75485947,144074,0,243108,486918.65613495855,0.20450794596366795,-0.041281334331662305
2023-01-03,497023.95491337427,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857142,0.0,0.0,0.0,0.0,0.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,0.857142857142857,0.0,-6.00182504141444,-6.98381046693242,-1.6835139643244,1.65918586047871,6.9290977702934,1.75004422720572,1.63821673409846,0.927272728878956,2.35883863752033,-5.23376623972669,0.675324673195938,3.29740259457718,-16,-17,-57,-2,-14,4,98.96082,101.1818,112.4094,148.5124,124.3,114.2268,107.691,115.1141,1456271,1122869.50965184,112.4094,4.03,7.9,99.3,106.8,108.2,105.7,0.81,9.41,10.692,8.96,9.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37076.36961451247,0.0,17007.989363819997,54084.35897833247,54084.35897833247,203929,129816,296013,602159.2668711037,0.9940514294550734,0.12575903172159264
2023-01-10,466881.5738836052,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,1.85714285714285,0.0,-3.65050488770964,-2.1414943361632,0.611499157964489,-1.45336005728817,7.33492048667805,2.2246112225506,1.6728405755882,3.6844155989684,2.2196696885893,0.0831168863873977,2.83116884655379,0.219480518300037,-16,-17,-57,-2,-14,4,98.96082,101.1818,112.4094,148.5124,124.3,114.2268,107.691,115.1141,1456271,1122869.50965184,112.4094,4.03,7.9,99.3,106.8,108.2,105.7,0.81,9.41,10.692,8.96,9.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93248.37868480725,0.0,8507.75397178,101756.13265658724,101756.13265658724,143341,132112,426569,569090.7992884321,0.6423069249204684,0.018231598284885346
2023-01-17,561120.4462229242,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,2.85714285714285,0.0,-1.21445349354095,-0.68630493971582,0.237683441352438,-0.732125540423717,7.44562229312707,2.32396728242907,1.79056709983288,6.23116879958611,2.09738149367379,1.63766234271325,2.33506493502623,1.05844155940916,-16,-17,-57,-2,-14,4,98.96082,101.1818,112.4094,148.5124,124.3,114.2268,107.691,115.1141,1456271,1122869.50965184,112.4094,4.03,7.9,99.3,106.8,108.2,105.7,0.81,9.41,10.692,8.96,9.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92214.27437641722,0.0,0.0,92214.27437641722,92214.27437641722,20366,122673,389438,675651.4168617997,0.7381529212975502,0.03188306694079023
2023-01-24,493930.61886809353,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,3.85714285714285,0.0,-2.5089430665228,-1.64598368108126,-1.04030479771796,-0.0544726999115807,7.40374825637384,2.2446849832853,1.89473243546874,4.89480518985104,2.01173336678556,0.598701302204039,0.971428569067608,1.84025973555716,-16,-17,-57,-2,-14,4,98.96082,101.1818,112.4094,148.5124,124.3,114.2268,107.691,115.1141,1456271,1122869.50965184,112.4094,4.03,7.9,99.3,106.8,108.2,105.7,0.81,9.41,10.692,8.96,9.94,0.42857142857142855,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36529.97732426303,0.0,0.0,36529.97732426303,36529.97732426303,126343,19509,528592,581815.1723931744,0.19957147787570317,-0.0421576432624255
